MEMORY_F3,floatlist,quicksortright,3.262946605682373,33.92368861607143,33.6015625,34.2109375,10000,0,100000,True

MEMORY_F4,floatlist,heapsort,1.6901800632476807,42.5341796875,42.54296875,42.55859375,100000,0,1000000,True

MEMORY_F5,floatlist,heapsort,11.938461303710938,139.43051175458714,139.41796875,139.43359375,1000000,0,10000000,True

MEMORY_G0,subunitarylist,selectionsort,1.6132404804229736,31.083705357142858,31.07421875,31.09375,10,0,100,True

MEMORY_G1,subunitarylist,bubblesort,1.5491290092468262,31.11501736111111,31.09765625,31.1171875,100,0,1000,True

MEMORY_G2,subunitarylist,heapsort,1.390505075454712,31.23370107827476,31.21875,31.2421875,1000,0,10000,True

MEMORY_G3,subunitarylist,heapsort,0.8208684921264648,33.399739583333336,33.38671875,33.4140625,10000,0,100000,True

MEMORY_G4,subunitarylist,heapsort,1.2479476928710938,43.02947443181818,43.04296875,43.0546875,100000,0,1000000,True

MEMORY_G5,subunitarylist,heapsort,11.095021963119507,143.9406714108911,143.9296875,143.9453125,1000000,0,10000000,True

MEMORY_U0,basicgenerator,insertionsort,1.5143451690673828,31.162388392857142,31.15625,31.171875,10,0,1000000000,True

MEMORY_U1,basicgenerator,selectionsort,1.4612419605255127,31.10182643581081,31.0859375,31.11328125,100,0,1000000000,True

MEMORY_U2,basicgenerator,selectionsort,1.7522950172424316,31.343656623505975,31.328125,31.34375,1000,0,1000000000,True

MEMORY_U3,basicgenerator,heapsort,0.9027159214019775,33.063802083333336,33.05078125,33.078125,10000,0,1000000000,True

MEMORY_U4,basicgenerator,heapsort,1.2149543762207031,39.516796875,39.53125,39.546875,100000,0,1000000000,True

MEMORY_U5,basicgenerator,heapsort,10.912373065948486,108.0426171875,108.03125,108.046875,1000000,0,1000000000,True

MEMORY_V1,almostsorted,radixsort,1.9719464778900146,31.116796875,31.10546875,31.125,100,0,1000000000,True

MEMORY_V2,almostsorted,heapsort,1.7474308013916016,31.19754849137931,31.17578125,31.19921875,1000,0,1000000000,True

MEMORY_V3,almostsorted,heapsort,0.926602840423584,33.052083333333336,33.0390625,33.06640625,10000,0,1000000000,True

MEMORY_V4,almostsorted,heapsort,1.1436758041381836,39.71640625,39.73046875,39.74609375,100000,0,1000000000,True

MEMORY_V5,almostsorted,heapsort,9.586978673934937,108.85834231321839,108.84765625,108.86328125,1000000,0,1000000000,True

MEMORY_W0,sortedlist,selectionsort,1.7418339252471924,30.983072916666668,30.9765625,30.99609375,10,0,1000000000,True

MEMORY_W1,sortedlist,selectionsort,1.7579059600830078,31.099724264705884,31.0859375,31.10546875,100,0,1000000000,True

MEMORY_W2,sortedlist,bubblesort,0.8339536190032959,31.19296875,31.1875,31.20703125,1000,0,1000000000,True

MEMORY_W3,sortedlist,heapsort,1.04884672164917,33.067708333333336,33.0546875,33.08203125,10000,0,1000000000,True

MEMORY_W4,sortedlist,heapsort,1.4952366352081299,39.02313701923077,39.03515625,39.05078125,100000,0,1000000000,True

MEMORY_W5,sortedlist,heapsort,9.907517433166504,110.703125,110.69140625,110.70703125,1000000,0,1000000000,True

MEMORY_X0,reversesorted,bubblesort,1.7893266677856445,31.065755208333332,31.05859375,31.078125,10,0,1000000000,True

MEMORY_X1,reversesorted,insertionsort,1.7492237091064453,31.108072916666668,31.1015625,31.12109375,100,0,1000000000,True

MEMORY_X2,reversesorted,heapsort,1.76206374168396,31.22137200342466,31.19921875,31.22265625,1000,0,1000000000,True

MEMORY_X3,reversesorted,heapsort,0.8384535312652588,33.04921875,33.0390625,33.06640625,10000,0,1000000000,True

MEMORY_X4,reversesorted,heapsort,1.4985229969024658,39.953125,39.96484375,39.9765625,100000,0,1000000000,True

MEMORY_X5,reversesorted,heapsort,10.608538389205933,108.70654800257732,108.6953125,108.7109375,1000000,0,1000000000,True

MEMORY_Y0,repetitive,heapsort,1.7724995613098145,31.178571428571427,31.16796875,31.1875,10,0,1000000000,True

MEMORY_Y1,repetitive,bubblesort,1.7432971000671387,31.207950367647058,31.1953125,31.21484375,100,0,1000000000,True

MEMORY_Y2,repetitive,bubblesort,0.8170850276947021,31.21171875,31.20703125,31.22265625,1000,0,1000000000,True

MEMORY_Y3,repetitive,heapsort,1.0279102325439453,32.6953125,32.68359375,32.7109375,10000,0,1000000000,True

MEMORY_Y4,repetitive,heapsort,1.4036929607391357,40.110546875,40.12890625,40.14453125,100000,0,1000000000,True

MEMORY_Y5,repetitive,heapsort,9.446673154830933,108.72951489825581,108.71875,108.734375,1000000,0,1000000000,True

MEMORY_Z0,floatlist,insertionsort,1.7274022102355957,31.0546875,31.05078125,31.06640625,10,0,1000000000,True

MEMORY_Z1,floatlist,insertionsort,1.7485840320587158,31.17236328125,31.1640625,31.18359375,100,0,1000000000,True

MEMORY_Z2,floatlist,selectionsort,1.3784029483795166,31.2724609375,31.26171875,31.27734375,1000,0,1000000000,True

MEMORY_Z3,floatlist,heapsort,0.9203474521636963,33.061941964285715,33.046875,33.07421875,10000,0,1000000000,True

MEMORY_Z4,floatlist,heapsort,1.5375869274139404,42.87049278846154,42.87890625,42.89453125,100000,0,1000000000,True

MEMORY_Z5,floatlist,heapsort,11.349594593048096,141.98536104368932,141.96875,141.98828125,1000000,0,1000000000,True

