Csv name,Generator,Algorithm,Time,Averge Memory,Max memory,Min memory,Numbers sorted,Min Val,Max Val,Issorted
D4,reversesorted,quicksortmid,20.06187868,36.30745355,35.96875,36.3515625,100000,0,1000000,TRUE

D4,reversesorted,quicksortright,20.48669195,36.29656661,35.96484375,36.33984375,100000,0,1000000,TRUE

D5,reversesorted,insertionsort,1.21846509,71.14980469,71.13671875,71.15234375,1000000,0,10000000,TRUE

D5,reversesorted,countingsort,1.54651475,129.2013221,70.53125,146.828125,1000000,0,10000000,TRUE

D5,reversesorted,heapsort,9.354146957,70.77329963,70.7578125,70.77734375,1000000,0,10000000,TRUE

D5,reversesorted,radixsort,4.06169343,79.04719172,71.60546875,82.37109375,1000000,0,10000000,TRUE

